,Unnamed: 0,Airline,Flight Number,Date of Departure,From,To,Duration,Total Stops,Price
0,0.0,IndiGo,6E-171,"Wed, Feb 16",New Delhi,Mumbai,2h 05m,Non Stop,"2,410"
1,1.0,IndiGo,6E-6202,"Wed, Feb 16",Mumbai,Mumbai,2h 05m,Non Stop,"2,410"
2,2.0,Air Asia,I5-764,"Wed, Feb 16",New Delhi,Mumbai,2h 10m,Non Stop,"2,410"
3,3.0,IndiGo,6E-2054,"Wed, Feb 16",Mumbai,Mumbai,2h 10m,Non Stop,"2,410"
4,4.0,IndiGo,6E-5001,"Wed, Feb 16",New Delhi,Mumbai,2h 10m,Non Stop,"2,410"
5,5.0,IndiGo,6E-5329,"Wed, Feb 16",Mumbai,Mumbai,2h 10m,Non Stop,"2,410"
6,6.0,IndiGo,6E-6278,"Wed, Feb 16",New Delhi,Mumbai,2h 10m,Non Stop,"2,410"
7,7.0,IndiGo,6E-218,"Wed, Feb 16",Mumbai,Mumbai,2h 10m,Non Stop,"2,410"
8,8.0,IndiGo,6E-5328,"Wed, Feb 16",New Delhi,Mumbai,2h 15m,Non Stop,"2,410"
9,9.0,Air Asia,I5-482,"Wed, Feb 16",Mumbai,Mumbai,2h 15m,Non Stop,"2,410"
10,10.0,IndiGo,6E-2331/905,"Sun, Mar 6",New Delhi,Goa,7h 10m,1 Stop,"3,288"
11,11.0,IndiGo,6E-2247/793,"Sun, Mar 6",Mumbai,Goa,6h 25m,1 Stop,"3,577"
12,12.0,IndiGo,6E-2005/793,"Sun, Mar 6",New Delhi,Goa,7h 45m,1 Stop,"3,577"
13,13.0,Air Asia,I5-784/1782,"Sun, Mar 6",Mumbai,Goa,5h 55m,1 Stop,"3,706"
14,14.0,Air Asia,I5-1529/972,"Sun, Mar 6",New Delhi,Goa,10h 00m,2 Stop(s),"3,706"
15,15.0,Air Asia,I5-740/972,"Sun, Mar 6",Mumbai,Goa,11h 35m,2 Stop(s),"3,706"
16,16.0,Air Asia,I5-747/818,"Sun, Mar 6",New Delhi,Goa,12h 00m,1 Stop,"3,706"
17,17.0,Air Asia,I5-1529/1782,"Sun, Mar 6",Mumbai,Goa,12h 25m,1 Stop,"3,706"
18,18.0,Air Asia,I5-740/1782,"Sun, Mar 6",New Delhi,Goa,14h 00m,1 Stop,"3,706"
19,19.0,Air Asia,I5-784/818,"Sun, Mar 6",Mumbai,Goa,14h 55m,1 Stop,"3,706"
20,20.0,Air Asia,I5-740/1530,"Wed, Feb 16",New Delhi,Chennai,7h 05m,1 Stop,"1,998"
21,21.0,Air Asia,I5-740/2461,"Wed, Feb 16",Goa,Chennai,9h 25m,1 Stop,"1,998"
22,22.0,Air Asia,I5-710/1531,"Wed, Feb 16",New Delhi,Chennai,9h 30m,1 Stop,"1,998"
23,23.0,Air Asia,I5-829/510,"Wed, Feb 16",Goa,Chennai,11h 35m,2 Stop(s),"1,998"
24,24.0,Vistara,UK-833,"Wed, Feb 16",New Delhi,Chennai,2h 45m,Non Stop,"2,049"
25,25.0,Air India,AI-439,"Wed, Feb 16",Goa,Chennai,2h 50m,Non Stop,"2,343"
26,26.0,IndiGo,6E-6238,"Wed, Feb 16",New Delhi,Chennai,2h 50m,Non Stop,"2,343"
27,27.0,Air India,AI-429,"Wed, Feb 16",Goa,Chennai,2h 50m,Non Stop,"2,343"
28,28.0,IndiGo,6E-2162,"Wed, Feb 16",New Delhi,Chennai,2h 50m,Non Stop,"2,343"
29,29.0,IndiGo,6E-2061,"Wed, Feb 16",Goa,Chennai,2h 50m,Non Stop,"2,343"
30,30.0,IndiGo,6E-2338/471,"Thu, Feb 24",New Delhi,Hyderabad,6h 55m,1 Stop,"2,049"
31,31.0,IndiGo,6E-2479/7137,"Thu, Feb 24",Goa,Hyderabad,7h 00m,1 Stop,"2,049"
32,32.0,IndiGo,6E-369/752,"Thu, Feb 24",New Delhi,Hyderabad,9h 15m,1 Stop,"2,049"
33,33.0,Air India,AI-839,"Thu, Feb 24",Goa,Hyderabad,2h 10m,Non Stop,"2,098"
34,34.0,IndiGo,6E-2331,"Thu, Feb 24",New Delhi,Hyderabad,2h 15m,Non Stop,"2,098"
35,35.0,IndiGo,6E-2005,"Thu, Feb 24",Goa,Hyderabad,2h 15m,Non Stop,"2,098"
36,36.0,IndiGo,6E-2147,"Thu, Feb 24",New Delhi,Hyderabad,2h 15m,Non Stop,"2,098"
37,37.0,Air India,AI-560,"Thu, Feb 24",Goa,Hyderabad,2h 20m,Non Stop,"2,098"
38,38.0,IndiGo,6E-6205,"Thu, Feb 24",New Delhi,Hyderabad,2h 20m,Non Stop,"2,098"
39,39.0,IndiGo,6E-2348,"Thu, Feb 24",Goa,Hyderabad,2h 20m,Non Stop,"2,098"
40,40.0,Air Asia,I5-548,"Sat, Mar 26",New Delhi,Kolkata,2h 10m,Non Stop,"2,481"
41,41.0,Air Asia,I5-829,"Sat, Mar 26",Chennai,Kolkata,2h 10m,Non Stop,"2,903"
42,42.0,Go First,G8-101,"Sat, Mar 26",New Delhi,Kolkata,2h 05m,Non Stop,"3,000"
43,43.0,Go First,G8-188/163,"Sat, Mar 26",Chennai,Kolkata,4h 55m,1 Stop,"3,087"
44,44.0,Go First,G8-268/163,"Sat, Mar 26",New Delhi,Kolkata,9h 35m,1 Stop,"3,087"
45,45.0,Air Asia,I5-550,"Sat, Mar 26",Chennai,Kolkata,2h 25m,Non Stop,"3,414"
46,46.0,Air India,AI-762,"Sat, Mar 26",New Delhi,Kolkata,2h 05m,Non Stop,"3,428"
47,47.0,Air India,AI-401,"Sat, Mar 26",Chennai,Kolkata,2h 10m,Non Stop,"3,428"
48,48.0,Air India,AI-560/780,"Sat, Mar 26",New Delhi,Kolkata,8h 55m,2 Stop(s),"3,610"
49,49.0,Air India,AI-560/525,"Sat, Mar 26",Chennai,Kolkata,25h 00m,1 Stop,"3,610"
50,50.0,Air India,AI-407,"Sun, Apr 17",New Delhi,Patna,1h 35m,Non Stop,"2,190"
51,51.0,IndiGo,6E-6752,"Sun, Apr 17",Chennai,Patna,1h 35m,Non Stop,"2,190"
52,52.0,IndiGo,6E-2022,"Sun, Apr 17",New Delhi,Patna,1h 40m,Non Stop,"2,190"
53,53.0,IndiGo,6E-5003,"Sun, Apr 17",Chennai,Patna,1h 40m,Non Stop,"2,190"
54,54.0,IndiGo,6E-5336,"Sun, Apr 17",New Delhi,Patna,1h 40m,Non Stop,"2,190"
55,55.0,IndiGo,6E-2043,"Sun, Apr 17",Chennai,Patna,1h 40m,Non Stop,"2,190"
56,56.0,IndiGo,6E-761,"Sun, Apr 17",New Delhi,Patna,1h 40m,Non Stop,"2,190"
57,57.0,Air India,AI-415,"Sun, Apr 17",Chennai,Patna,1h 40m,Non Stop,"2,190"
58,58.0,IndiGo,6E-2323,"Sun, Apr 17",New Delhi,Patna,1h 40m,Non Stop,"2,190"
59,59.0,IndiGo,6E-5022,"Sun, Apr 17",Chennai,Patna,1h 40m,Non Stop,"2,190"
60,60.0,IndiGo,6E-2517/2106,"Sat, Apr 16",New Delhi,Port Blair,12h 25m,1 Stop,"5,873"
61,61.0,Go First,G8-103/101,"Sat, Apr 16",Hyderabad,Port Blair,15h 35m,1 Stop,"5,878"
62,62.0,Vistara,UK-727/747,"Sat, Apr 16",New Delhi,Port Blair,15h 05m,1 Stop,"6,031"
63,63.0,Vistara,UK-707/747,"Sat, Apr 16",Hyderabad,Port Blair,18h 05m,1 Stop,"6,031"
64,64.0,Vistara,UK-737/747,"Sat, Apr 16",New Delhi,Port Blair,19h 40m,1 Stop,"6,031"
65,65.0,Vistara,UK-705/747,"Sat, Apr 16",Hyderabad,Port Blair,28h 05m,1 Stop,"6,031"
66,66.0,SpiceJet,SG-8207/611,"Sat, Apr 16",New Delhi,Port Blair,15h 50m,1 Stop,"6,953"
67,67.0,IndiGo,6E-2336/6595,"Sat, Apr 16",Hyderabad,Port Blair,6h 20m,1 Stop,"7,139"
68,68.0,IndiGo,6E-2147/6305,"Sat, Apr 16",New Delhi,Port Blair,12h 35m,1 Stop,"7,256"
69,69.0,IndiGo,6E-2094,"Sat, Apr 16",Hyderabad,Port Blair,3h 55m,Non Stop,"7,740"
70,70.0,SpiceJet,SG-8185,"Wed, Mar 2",New Delhi,Pune,2h 20m,Non Stop,"2,244"
71,71.0,SpiceJet,SG-8938,"Wed, Mar 2",Hyderabad,Pune,2h 20m,Non Stop,"2,244"
72,72.0,Air Asia,I5-768,"Wed, Mar 2",New Delhi,Pune,2h 00m,Non Stop,"2,246"
73,73.0,IndiGo,6E-2471,"Wed, Mar 2",Hyderabad,Pune,2h 05m,Non Stop,"2,246"
74,74.0,IndiGo,6E-2769,"Wed, Mar 2",New Delhi,Pune,2h 05m,Non Stop,"2,246"
75,75.0,Go First,G8-7549,"Wed, Mar 2",Hyderabad,Pune,2h 05m,Non Stop,"2,246"
76,76.0,Air Asia,I5-737,"Wed, Mar 2",New Delhi,Pune,2h 05m,Non Stop,"2,246"
77,77.0,IndiGo,6E-2616,"Wed, Mar 2",Hyderabad,Pune,2h 10m,Non Stop,"2,246"
78,78.0,IndiGo,6E-186,"Wed, Mar 2",New Delhi,Pune,2h 15m,Non Stop,"2,246"
79,79.0,IndiGo,6E-2753,"Wed, Mar 2",Hyderabad,Pune,2h 35m,Non Stop,"2,246"
80,80.0,Air Asia,I5-783,"Tue, Feb 22",New Delhi,Guwahati,2h 10m,Non Stop,"2,900"
81,81.0,IndiGo,6E-2751,"Tue, Feb 22",Kolkata,Guwahati,2h 10m,Non Stop,"2,900"
82,82.0,IndiGo,6E-889,"Tue, Feb 22",New Delhi,Guwahati,2h 10m,Non Stop,"2,900"
83,83.0,IndiGo,6E-251,"Tue, Feb 22",Kolkata,Guwahati,2h 20m,Non Stop,"2,900"
84,84.0,IndiGo,6E-5031,"Tue, Feb 22",New Delhi,Guwahati,2h 20m,Non Stop,"2,900"
85,85.0,Air Asia,I5-792,"Tue, Feb 22",Kolkata,Guwahati,2h 20m,Non Stop,"2,900"
86,86.0,IndiGo,6E-2001,"Tue, Feb 22",New Delhi,Guwahati,2h 20m,Non Stop,"2,900"
87,87.0,Air Asia,I5-776,"Tue, Feb 22",Kolkata,Guwahati,2h 25m,Non Stop,"2,900"
88,88.0,Air Asia,I5-787,"Tue, Feb 22",New Delhi,Guwahati,2h 30m,Non Stop,"2,900"
89,89.0,Air Asia,I5-744/820,"Tue, Feb 22",Kolkata,Guwahati,9h 05m,2 Stop(s),"2,900"
90,90.0,IndiGo,6E-171,"Sun, Mar 13",New Delhi,Mumbai,5h 20m,1 Stop,"2,410"
91,91.0,IndiGo,6E-6202,"Sun, Mar 13",Kolkata,Mumbai,3h 50m,1 Stop,"2,410"
92,92.0,Air Asia,I5-764,"Sun, Mar 13",New Delhi,Mumbai,,,"2,410"
93,93.0,IndiGo,6E-2054,"Sun, Mar 13",Kolkata,Mumbai,3h 55m,,"2,410"
94,94.0,IndiGo,6E-5001,"Sun, Mar 13",New Delhi,Mumbai,3h 45m,1 Stop,"2,410"
95,95.0,IndiGo,6E-5329,"Sun, Mar 13",Kolkata,Mumbai,3h 50m,1 Stop,"2,410"
96,96.0,IndiGo,6E-6278,"Sun, Mar 13",New Delhi,Mumbai,,1 Stop,"2,410"
97,97.0,IndiGo,6E-218,"Sun, Mar 13",Kolkata,Mumbai,3h 20m,,"2,410"
98,98.0,IndiGo,6E-5328,"Sun, Mar 13",New Delhi,Mumbai,,,"2,410"
99,99.0,Air Asia,I5-482,"Sun, Mar 13",Kolkata,Mumbai,3h 50m,,"2,410"
100,100.0,IndiGo,6E-2172/6636,"Sun, Feb 20",New Delhi,Chandigarh,7h 20m,1 Stop,"3,253"
101,101.0,IndiGo,6E-6201/6636,"Sun, Feb 20",Patna,Chandigarh,,2 Stops,"3,253"
102,102.0,IndiGo,6E-5047/6636,"Sun, Feb 20",New Delhi,Chandigarh,,1 Stop,"3,253"
103,103.0,IndiGo,6E-2047/6636,"Sun, Feb 20",Patna,Chandigarh,9h 25m,2 Stops,"3,253"
104,104.0,IndiGo,6E-2172/6171,"Sun, Feb 20",New Delhi,Chandigarh,4h 35m,,"3,253"
105,105.0,IndiGo,6E-5332/6636,"Sun, Feb 20",Patna,Chandigarh,11h 35m,1 Stop,"3,253"
106,106.0,IndiGo,6E-6201/6171,"Sun, Feb 20",New Delhi,Chandigarh,10h 15m,2 Stops,"3,253"
107,107.0,IndiGo,6E-5047/6171,"Sun, Feb 20",Patna,Chandigarh,,2 Stops,"3,253"
108,108.0,IndiGo,6E-5308/6636,"Sun, Feb 20",New Delhi,Chandigarh,,1 Stop,"3,253"
109,109.0,IndiGo,6E-2047/6171,"Sun, Feb 20",Patna,Chandigarh,,2 Stops,"3,253"
110,110.0,Air Asia,I5-336/722,"Wed, Mar 2",New Delhi,New Delhi,32h 15m,2 Stops,"2,336"
111,111.0,Air Asia,I5-942/996,"Wed, Mar 2",Patna,New Delhi,33h 26m,2 Stops,"2,336"
112,112.0,Air Asia,I5-942/749,"Wed, Mar 2",New Delhi,New Delhi,39h 40m,2 Stops,"2,336"
113,113.0,IndiGo,6E-6201,"Wed, Mar 2",Patna,New Delhi,28h 34m,,"2,339"
114,114.0,IndiGo,6E-6721,"Wed, Mar 2",New Delhi,New Delhi,,,"2,339"
115,115.0,IndiGo,6E-2172,"Wed, Mar 2",Patna,New Delhi,25h 30m,2 Stops,"2,339"
116,116.0,IndiGo,6E-5017,"Wed, Mar 2",New Delhi,New Delhi,36h 19m,1 Stop,"2,339"
117,117.0,IndiGo,6E-2077,"Wed, Mar 2",Patna,New Delhi,36h 19m,2 Stops,"2,339"
118,118.0,IndiGo,6E-2047,"Wed, Mar 2",New Delhi,New Delhi,25h 30m,,"2,339"
119,119.0,IndiGo,6E-168,"Wed, Mar 2",Patna,New Delhi,28h 03m,,"2,339"
120,120.0,Air India,AI-683,"Thu, Mar 10",New Delhi,Goa,32h 06m,2 Stops,"1,890"
121,121.0,Go First,G8-382,"Thu, Mar 10",Port Blair,Goa,33h 26m,1 Stop,"1,998"
122,122.0,Go First,G8-575,"Thu, Mar 10",New Delhi,Goa,46h 40m,,"1,998"
123,123.0,Go First,G8-384,"Thu, Mar 10",Port Blair,Goa,,,"1,998"
124,124.0,Go First,G8-371,"Thu, Mar 10",New Delhi,Goa,,1 Stop,"1,998"
125,125.0,Air Asia,I5-471,"Thu, Mar 10",Port Blair,Goa,22h 40m,1 Stop,"2,000"
126,126.0,Air Asia,I5-620,"Thu, Mar 10",New Delhi,Goa,25h 50m,,"2,000"
127,127.0,IndiGo,6E-5202,"Thu, Mar 10",Port Blair,Goa,24h 55m,,"2,000"
128,128.0,IndiGo,6E-5206,"Thu, Mar 10",New Delhi,Goa,,,"2,000"
129,129.0,IndiGo,6E-5221,"Thu, Mar 10",Port Blair,Goa,,,"2,000"
130,130.0,Air Asia,I5-942/1562,"Mon, Feb 21",New Delhi,Kolkata,15h 15m,2 Stops,"2,833"
131,131.0,Air Asia,I5-942/1321,"Mon, Feb 21",Port Blair,Kolkata,25h 50m,2 Stops,"2,833"
132,132.0,Air Asia,I5-330/548,"Mon, Feb 21",New Delhi,Kolkata,,2 Stops,"2,833"
133,133.0,Air Asia,I5-423/992,"Mon, Feb 21",Port Blair,Kolkata,,,"2,833"
134,134.0,Air Asia,I5-767/550,"Mon, Feb 21",New Delhi,Kolkata,21h 20m,,"2,833"
135,135.0,IndiGo,6E-5338/503,"Mon, Feb 21",Port Blair,Kolkata,14h 35m,2 Stops,"2,834"
136,136.0,IndiGo,6E-312/394,"Mon, Feb 21",New Delhi,Kolkata,,1 Stop,"2,834"
137,137.0,IndiGo,6E-5209/6358,"Mon, Feb 21",Port Blair,Kolkata,,2 Stops,"2,834"
138,138.0,IndiGo,6E-5338/6326,"Mon, Feb 21",New Delhi,Kolkata,,,"2,834"
139,139.0,IndiGo,6E-6463/503,"Mon, Feb 21",Port Blair,Kolkata,,,"2,834"
140,140.0,SpiceJet,SG-8152/3765,"Wed, Mar 16",New Delhi,Dehradun,32h 06m,2 Stops,"3,503"
141,141.0,SpiceJet,SG-8702/2033,"Wed, Mar 16",Pune,Dehradun,33h 26m,,"3,503"
142,142.0,SpiceJet,SG-8710/2770,"Wed, Mar 16",New Delhi,Dehradun,46h 40m,,"3,503"
143,143.0,SpiceJet,SG-8152/2033,"Wed, Mar 16",Pune,Dehradun,,1 Stop,"3,503"
144,144.0,SpiceJet,SG-8158/2770,"Wed, Mar 16",New Delhi,Dehradun,,1 Stop,"3,503"
145,145.0,SpiceJet,SG-8710/3765,"Wed, Mar 16",Pune,Dehradun,22h 40m,1 Stop,"3,503"
146,146.0,SpiceJet,SG-8158/3765,"Wed, Mar 16",New Delhi,Dehradun,25h 50m,1 Stop,"3,503"
147,147.0,SpiceJet,SG-8702/2770,"Wed, Mar 16",Pune,Dehradun,24h 55m,1 Stop,"3,503"
148,148.0,SpiceJet,SG-8158/2033,"Wed, Mar 16",New Delhi,Dehradun,,1 Stop,"3,503"
149,149.0,SpiceJet,SG-8152/2770,"Wed, Mar 16",Pune,Dehradun,,1 Stop,"3,503"
150,150.0,Air Asia,I5-330/740,"Mon, Feb 21",New Delhi,Bangalore,25h 40m,,"5,099"
151,151.0,Air Asia,I5-767/747,"Mon, Feb 21",Pune,Bangalore,,,"5,099"
152,152.0,Air Asia,I5-330/1529,"Mon, Feb 21",New Delhi,Bangalore,,,"5,099"
153,153.0,Air Asia,I5-620/1518,"Mon, Feb 21",Pune,Bangalore,30h 25m,1 Stop,"5,099"
154,154.0,SpiceJet,SG-475/3028,"Mon, Feb 21",New Delhi,Bangalore,33h 35m,1 Stop,"5,100"
155,155.0,SpiceJet,SG-455/3028,"Mon, Feb 21",Pune,Bangalore,24h 45m,1 Stop,"5,100"
156,156.0,Go First,G8-317,"Mon, Feb 21",New Delhi,Bangalore,27h 15m,1 Stop,"5,102"
157,157.0,Go First,G8-383,"Mon, Feb 21",Pune,Bangalore,36h 50m,,"5,102"
158,158.0,Go First,G8-7545,"Mon, Feb 21",New Delhi,Bangalore,12h 25m,2 Stops,"5,102"
159,159.0,Go First,G8-7546,"Mon, Feb 21",Pune,Bangalore,40h 00m,2 Stops,"5,102"
160,160.0,IndiGo,6E-5398,"Thu, Mar 10",New Delhi,Coimbatore,4h 20m,2 Stops,"2,600"
161,161.0,IndiGo,6E-878,"Thu, Mar 10",Guwahati,Coimbatore,8h 55m,,"2,600"
162,162.0,IndiGo,6E-5307/881,"Thu, Mar 10",New Delhi,Coimbatore,,2 Stops,"2,600"
163,163.0,IndiGo,6E-219/6875,"Thu, Mar 10",Guwahati,Coimbatore,,2 Stops,"2,600"
164,164.0,IndiGo,6E-5366/6992,"Thu, Mar 10",New Delhi,Coimbatore,,,"2,600"
165,165.0,IndiGo,6E-354/762,"Thu, Mar 10",Guwahati,Coimbatore,7h 40m,,"2,600"
166,166.0,IndiGo,6E-5338/6992,"Thu, Mar 10",New Delhi,Coimbatore,18h 25m,,"2,600"
167,167.0,IndiGo,6E-5312/762,"Thu, Mar 10",Guwahati,Coimbatore,10h 35m,1 Stop,"2,600"
168,168.0,IndiGo,6E-6463/6992,"Thu, Mar 10",New Delhi,Coimbatore,12h 15m,2 Stops,"2,600"
169,169.0,IndiGo,6E-5307/6002,"Thu, Mar 10",Guwahati,Coimbatore,,,"2,600"
170,170.0,Air Asia,I5-942/991,"Fri, Feb 4",New Delhi,Kochi,40h 53m,2 Stops,"2,159"
171,171.0,Air Asia,I5-942/1427,"Fri, Feb 4",Guwahati,Kochi,34h 56m,,"2,159"
172,172.0,Air Asia,I5-336/1451,"Fri, Feb 4",New Delhi,Kochi,25h 19m,,"2,159"
173,173.0,IndiGo,6E-6301,"Fri, Feb 4",Guwahati,Kochi,,Non Stop,"2,163"
174,174.0,Go First,G8-7557,"Fri, Feb 4",New Delhi,Kochi,25h 19m,Non Stop,"2,163"
175,175.0,IndiGo,6E-5396,"Fri, Feb 4",Guwahati,Kochi,24h 39m,Non Stop,"2,163"
176,176.0,Go First,G8-336,"Fri, Feb 4",New Delhi,Kochi,,Non Stop,"2,163"
177,177.0,Air Asia,I5-423,"Fri, Feb 4",Guwahati,Kochi,,Non Stop,"2,166"
178,178.0,Air India,AI-681,"Fri, Feb 4",New Delhi,Kochi,,Non Stop,"2,166"
179,179.0,IndiGo,6E-5338/703,"Fri, Feb 4",Guwahati,Kochi,29h 20m,Non Stop,"2,997"
180,180.0,IndiGo,6E-6029,-,New Delhi,Jaipur,30h 55m,Non Stop,"2,024"
181,181.0,IndiGo,6E-6515,"Thu, Feb 10",Mumbai,Jaipur,,Non Stop,"2,024"
182,182.0,Air Asia,I5-941,"Thu, Feb 10",New Delhi,Jaipur,39h 55m,Non Stop,"2,024"
183,183.0,Air Asia,I5-678,"Thu, Feb 10",Mumbai,Jaipur,,1 Stop,"2,024"
184,184.0,SpiceJet,SG-236,"Thu, Feb 10",New Delhi,Jaipur,,1 Stop,"2,025"
185,185.0,SpiceJet,SG-276,"Thu, Feb 10",Mumbai,Jaipur,2h 05m,1 Stop,"2,025"
186,186.0,Air India,AI-611,"Thu, Feb 10",New Delhi,Jaipur,2h 05m,1 Stop,"2,030"
187,187.0,IndiGo,6E-154/6098,"Thu, Feb 10",Mumbai,Jaipur,2h 10m,1 Stop,"2,114"
188,188.0,IndiGo,6E-6084/7106,"Thu, Feb 10",New Delhi,Jaipur,2h 10m,1 Stop,"2,114"
189,189.0,IndiGo,6E-6084/645,"Thu, Feb 10",Mumbai,Jaipur,2h 10m,1 Stop,"2,114"
190,190.0,SpiceJet,SG-201,"Thu, Feb 10",New Delhi,Varanasi,2h 10m,1 Stop,"3,400"
191,191.0,IndiGo,6E-5349,"Wed, Feb 16",Mumbai,Varanasi,2h 10m,1 Stop,"3,402"
192,192.0,IndiGo,6E-6784,"Wed, Feb 16",New Delhi,Varanasi,2h 10m,1 Stop,"3,402"
193,193.0,Go First,G8-349,"Wed, Feb 16",Mumbai,Varanasi,2h 15m,1 Stop,"3,402"
194,194.0,Air India,AI-625,"Wed, Feb 16",New Delhi,Varanasi,2h 15m,1 Stop,"3,402"
195,195.0,Vistara,UK-621,"Wed, Feb 16",Mumbai,Varanasi,6h 25m,1 Stop,"3,403"
196,196.0,SpiceJet,SG-8702/3741,"Wed, Feb 16",New Delhi,Varanasi,7h 15m,Non Stop,"3,422"
197,197.0,SpiceJet,SG-8152/3741,"Wed, Feb 16",Mumbai,Varanasi,8h 00m,Non Stop,"3,422"
198,198.0,SpiceJet,SG-8702/2950,"Wed, Feb 16",New Delhi,Varanasi,8h 45m,Non Stop,"3,422"
199,199.0,SpiceJet,SG-8152/2950,"Wed, Feb 16",Mumbai,Varanasi,8h 50m,Non Stop,"3,422"
200,200.0,IndiGo,6E-426/6117,"Wed, Feb 16",Mumbai,Jaipur,9h 40m,Non Stop,"2,646"
201,201.0,IndiGo,6E-528/6117,"Sun, Mar 27",Chandigarh,Jaipur,9h 40m,Non Stop,"2,646"
202,202.0,IndiGo,6E-276,"Sun, Mar 27",Mumbai,Jaipur,10h 25m,Non Stop,"3,294"
203,203.0,IndiGo,6E-838,"Sun, Mar 27",Chandigarh,Jaipur,10h 45m,Non Stop,"3,294"
204,204.0,IndiGo,6E-415,"Sun, Mar 27",Mumbai,Jaipur,11h 10m,Non Stop,"3,294"
205,205.0,IndiGo,6E-586/7309,"Sun, Mar 27",Chandigarh,Jaipur,7h 10m,Non Stop,"3,294"
206,206.0,IndiGo,6E-484/913,"Sun, Mar 27",Mumbai,Jaipur,9h 10m,Non Stop,"3,294"
207,207.0,IndiGo,6E-6257/913,"Sun, Mar 27",Chandigarh,Jaipur,12h 15m,Non Stop,"3,294"
208,208.0,IndiGo,6E-6353/7321,"Sun, Mar 27",Mumbai,Jaipur,1h 55m,Non Stop,"3,294"
209,209.0,IndiGo,6E-5365/5382,"Sun, Mar 27",Chandigarh,Jaipur,2h 05m,Non Stop,"3,294"
210,210.0,IndiGo,6E-855/2349,"Sun, Mar 27",Mumbai,New Delhi,2h 10m,Non Stop,"2,927"
211,211.0,IndiGo,6E-6491/643,"Fri, Feb 18",Chandigarh,New Delhi,2h 10m,Non Stop,"2,927"
212,212.0,IndiGo,6E-638/2349,"Fri, Feb 18",Mumbai,New Delhi,2h 10m,Non Stop,"2,927"
213,213.0,IndiGo,6E-6067/6684,"Fri, Feb 18",Chandigarh,New Delhi,2h 15m,2 Stop(s),"2,927"
214,214.0,IndiGo,6E-6067/2349,"Fri, Feb 18",Mumbai,New Delhi,2h 15m,1 Stop,"2,927"
215,215.0,IndiGo,6E-886/643,"Fri, Feb 18",Chandigarh,New Delhi,1h 35m,1 Stop,"2,927"
216,216.0,IndiGo,6E-6491/6684,"Fri, Feb 18",Mumbai,New Delhi,1h 10m,2 Stop(s),"2,927"
217,217.0,IndiGo,6E-6104/2481,"Fri, Feb 18",Chandigarh,New Delhi,1h 15m,1 Stop,"2,954"
218,218.0,IndiGo,6E-528/2369,"Fri, Feb 18",Mumbai,New Delhi,1h 20m,1 Stop,"2,954"
219,219.0,IndiGo,6E-6104/587,"Fri, Feb 18",Chandigarh,New Delhi,1h 25m,1 Stop,"2,954"
220,220.0,IndiGo,6E-196,"Fri, Feb 18",Mumbai,Lucknow,1h 00m,1 Stop,"3,016"
221,221.0,IndiGo,6E-6353,"Mon, Feb 21",New Delhi,Lucknow,1h 10m,1 Stop,"3,016"
222,222.0,IndiGo,6E-451,"Mon, Feb 21",Mumbai,Lucknow,1h 10m,1 Stop,"3,016"
223,223.0,IndiGo,6E-2186/546,"Mon, Feb 21",New Delhi,Lucknow,1h 10m,1 Stop,"3,016"
224,224.0,IndiGo,6E-6753/7076,"Mon, Feb 21",Mumbai,Lucknow,1h 10m,1 Stop,"3,016"
225,225.0,IndiGo,6E-708/546,"Mon, Feb 21",New Delhi,Lucknow,6h 10m,1 Stop,"3,016"
226,226.0,IndiGo,6E-2186/943,"Mon, Feb 21",Mumbai,Lucknow,8h 00m,1 Stop,"3,016"
227,227.0,IndiGo,6E-484/866,"Mon, Feb 21",New Delhi,Lucknow,8h 15m,1 Stop,"3,016"
228,228.0,IndiGo,6E-708/943,"Mon, Feb 21",Mumbai,Lucknow,10h 40m,1 Stop,"3,016"
229,229.0,IndiGo,6E-6257/866,"Mon, Feb 21",New Delhi,Lucknow,12h 10m,1 Stop,"3,016"
230,230.0,Go First,G8-791/295,"Mon, Feb 21",Mumbai,Guwahati,5h 55m,1 Stop,"6,224"
231,231.0,Go First,G8-791/532,"Thu, Mar 24",New Delhi,Guwahati,6h 45m,1 Stop,"6,224"
232,232.0,Vistara,UK-893/860/721,"Thu, Mar 24",Mumbai,Guwahati,7h 05m,1 Stop,"8,451"
233,233.0,Air Asia,I5-722/787,"Thu, Mar 24",New Delhi,Guwahati,7h 05m,1 Stop,"8,553"
234,234.0,Air Asia,I5-722/783,"Thu, Mar 24",Mumbai,Guwahati,7h 30m,1 Stop,"8,553"
235,235.0,Air Asia,I5-1528/792,"Thu, Mar 24",New Delhi,Guwahati,8h 40m,1 Stop,"8,553"
236,236.0,Air Asia,I5-1451/792,"Thu, Mar 24",Mumbai,Guwahati,8h 45m,2 Stop(s),"8,553"
237,237.0,Air Asia,I5-741/776,"Thu, Mar 24",New Delhi,Guwahati,10h 10m,1 Stop,"8,553"
238,238.0,Air Asia,I5-749/787,"Thu, Mar 24",Mumbai,Guwahati,11h 40m,1 Stop,"8,553"
239,239.0,Air Asia,I5-996/787,"Thu, Mar 24",New Delhi,Guwahati,12h 30m,Non Stop,"8,553"
240,240.0,SpiceJet,SG-438,"Thu, Mar 24",Mumbai,Mumbai,18h 15m,Non Stop,"2,200"
